#feature.id	feature.chr	feature.start	feature.end	feature.strand	peak.chr	peak.start	peak.end	order	dist_closest	dist_TSS	dist_TES
NM_177235_Bend6	chr1	33903283	33964764	-	chr1	34206924	34207100	1 of 2	242160	242160	303641
NM_177235_Bend6	chr1	33903283	33964764	-	chr1	34206924	34207100	2 of 2	242160	242160	303641
NM_177243_Slc26a9	chr1	133640599	133668075	+	chr1	133114860	133115015	1 of 2	525584	525584	553060
NM_177243_Slc26a9	chr1	133640599	133668075	+	chr1	132950929	132951247	2 of 2	689352	689352	716828
NM_177305_Arl4c	chr1	90569702	90617572	-	chr1	90592499	90592629	1 of 4	0	24943	22797
NM_177305_Arl4c	chr1	90569702	90617572	-	chr1	90412932	90413132	2 of 4	156570	204440	156570
NM_177305_Arl4c	chr1	90569702	90617572	-	chr1	89989553	89989714	3 of 4	579988	627858	579988
NM_177305_Arl4c	chr1	90569702	90617572	-	chr1	89989553	89989714	4 of 4	579988	627858	579988
NM_177397_Atp6v1g3	chr1	140120875	140186039	+	chr1	140381656	140381785	1 of 1	195617	260781	195617
NM_177445_Dars	chr1	130260284	130314013	-	---	---	---	---	---	---	---
NM_177587_Aqp12	chr1	94886487	94908846	+	chr1	95186508	95186637	1 of 2	277662	300021	277662
NM_177587_Aqp12	chr1	94886487	94908846	+	chr1	95186508	95186637	2 of 2	277662	300021	277662
NM_177604_AA986860	chr1	132628563	132644539	+	chr1	132950929	132951247	1 of 2	306390	322366	306390
NM_177604_AA986860	chr1	132628563	132644539	+	chr1	133114860	133115015	2 of 2	470321	486297	470321
NM_177643_Zfp281	chr1	138487073	138526617	+	chr1	138437726	138437860	1 of 2	49213	49213	88757
NM_177643_Zfp281	chr1	138487073	138526617	+	chr1	138437726	138437860	2 of 2	49213	49213	88757
NM_177646_Dgkd	chr1	89749836	89841946	+	chr1	89989553	89989714	1 of 4	147607	239717	147607
NM_177646_Dgkd	chr1	89749836	89841946	+	chr1	89989553	89989714	2 of 4	147607	239717	147607
NM_177646_Dgkd	chr1	89749836	89841946	+	chr1	89989553	89989714	3 of 4	147607	239717	147607
NM_177646_Dgkd	chr1	89749836	89841946	+	chr1	89989553	89989714	4 of 4	147607	239717	147607
NM_177722_6030422M02Rik	chr1	9898713	9932156	+	chr1	9619175	9619382	1 of 3	279331	279331	312774
NM_177722_6030422M02Rik	chr1	9898713	9932156	+	chr1	9619046	9619167	2 of 3	279546	279546	312989
NM_177722_6030422M02Rik	chr1	9898713	9932156	+	chr1	10617233	10617437	3 of 3	685077	718520	685077
NM_177723_Vsig8	chr1	174486069	174513273	+	chr1	174376470	174376659	1 of 1	109410	109410	136614
NM_177724_D230039L06Rik	chr1	180426979	180686112	+	chr1	181061299	181061446	1 of 1	375187	634320	375187
NM_177756_Glt25d2	chr1	154223175	154357825	+	chr1	154971572	154971673	1 of 3	613747	748397	613747
NM_177756_Glt25d2	chr1	154223175	154357825	+	chr1	155123313	155123435	2 of 3	765488	900138	765488
NM_177756_Glt25d2	chr1	154223175	154357825	+	chr1	155123313	155123435	3 of 3	765488	900138	765488
NM_177757_Kif26b	chr1	180720593	180862983	+	chr1	181061299	181061446	1 of 1	198316	340706	198316
NM_177781_Trpa1	chr1	14861962	14909072	-	---	---	---	---	---	---	---
NM_177834_Cpa6	chr1	10314801	10710026	-	chr1	10617233	10617437	1 of 1	0	92589	302432
NM_177838_Fam163a	chr1	157923096	158135544	-	chr1	158510523	158510813	1 of 4	374979	374979	587427
NM_177838_Fam163a	chr1	157923096	158135544	-	chr1	158510523	158510813	2 of 4	374979	374979	587427
NM_177838_Fam163a	chr1	157923096	158135544	-	chr1	158537267	158537411	3 of 4	401723	401723	614171
NM_177838_Fam163a	chr1	157923096	158135544	-	chr1	158537267	158537411	4 of 4	401723	401723	614171
NM_177839_Tnn	chr1	161966935	162084477	-	---	---	---	---	---	---	---
NM_178051_Mterfd2	chr1	95195779	95202630	-	chr1	95186508	95186637	1 of 2	9142	15993	9142
NM_178051_Mterfd2	chr1	95195779	95202630	-	chr1	95186508	95186637	2 of 2	9142	15993	9142
NM_178055_Dnajb2	chr1	75233016	75242264	+	chr1	75481920	75482054	1 of 2	239656	248904	239656
NM_178055_Dnajb2	chr1	75233016	75242264	+	chr1	75481920	75482054	2 of 2	239656	248904	239656
NM_178119_Agap1	chr1	91351421	91791845	+	chr1	91496003	91496145	1 of 4	0	144582	295700
NM_178119_Agap1	chr1	91351421	91791845	+	chr1	91496003	91496145	2 of 4	0	144582	295700
NM_178119_Agap1	chr1	91351421	91791845	+	chr1	91496155	91496319	3 of 4	0	144734	295526
NM_178119_Agap1	chr1	91351421	91791845	+	chr1	91496155	91496319	4 of 4	0	144734	295526
NM_178241_Il8ra	chr1	74238380	74241205	-	---	---	---	---	---	---	---
NM_178243_5830403L16Rik	chr1	155697272	155747352	-	chr1	155123313	155123435	1 of 3	573837	623917	573837
NM_178243_5830403L16Rik	chr1	155697272	155747352	-	chr1	155123313	155123435	2 of 3	573837	623917	573837
NM_178243_5830403L16Rik	chr1	155697272	155747352	-	chr1	154971572	154971673	3 of 3	725599	775679	725599
NM_178244_Teddm1	chr1	155724147	155740188	+	chr1	155123313	155123435	1 of 3	600712	600712	616753
NM_178244_Teddm1	chr1	155724147	155740188	+	chr1	155123313	155123435	2 of 3	600712	600712	616753
NM_178244_Teddm1	chr1	155724147	155740188	+	chr1	154971572	154971673	3 of 3	752474	752474	768515
NM_178399_3110035E14Rik	chr1	9591248	9617222	+	chr1	9619046	9619167	1 of 2	1824	27798	1824
NM_178399_3110035E14Rik	chr1	9591248	9617222	+	chr1	9619175	9619382	2 of 2	1953	27927	1953
NM_178405_Atp1a2	chr1	174201852	174233438	-	chr1	174376470	174376659	1 of 1	143032	143032	174618
NM_178593_Rcsd1	chr1	167572007	167639868	-	chr1	167906284	167906554	1 of 4	266416	266416	334277
NM_178593_Rcsd1	chr1	167572007	167639868	-	chr1	167906284	167906554	2 of 4	266416	266416	334277
NM_178593_Rcsd1	chr1	167572007	167639868	-	chr1	167906284	167906554	3 of 4	266416	266416	334277
NM_178593_Rcsd1	chr1	167572007	167639868	-	chr1	167906284	167906554	4 of 4	266416	266416	334277
NM_178598_Tagln2	chr1	174430123	174475991	+	chr1	174376470	174376659	1 of 1	53464	53464	99332
NM_178601_Imp4	chr1	34496377	34511555	+	chr1	34206924	34207100	1 of 2	289277	289277	304455
NM_178601_Imp4	chr1	34496377	34511555	+	chr1	34206924	34207100	2 of 2	289277	289277	304455
NM_178632_Ints7	chr1	193399085	193447550	+	chr1	194258648	194259032	1 of 2	811098	859563	811098
NM_178632_Ints7	chr1	193399085	193447550	+	chr1	194258648	194259032	2 of 2	811098	859563	811098
NM_178653_Sccpdh	chr1	181598088	181617593	+	chr1	181061299	181061446	1 of 3	536642	536642	556147
NM_178653_Sccpdh	chr1	181598088	181617593	+	chr1	182479646	182479905	2 of 3	862053	881558	862053
NM_178653_Sccpdh	chr1	181598088	181617593	+	chr1	182479646	182479905	3 of 3	862053	881558	862053
NM_178690_Rab3gap1	chr1	129765355	129840723	+	---	---	---	---	---	---	---
NM_178691_Yod1	chr1	132612680	132618643	+	chr1	132950929	132951247	1 of 2	332286	338249	332286
NM_178691_Yod1	chr1	132612680	132618643	+	chr1	133114860	133115015	2 of 2	496217	502180	496217
NM_178692_C130074G19Rik	chr1	186695805	186707077	-	chr1	185854947	185855105	1 of 2	840700	851972	840700
NM_178692_C130074G19Rik	chr1	186695805	186707077	-	chr1	185854947	185855105	2 of 2	840700	851972	840700
NM_178775_Rps6kc1	chr1	192524091	192736016	-	---	---	---	---	---	---	---
NM_178779_Rnf152	chr1	107176426	107253513	-	---	---	---	---	---	---	---
NM_178874_Tmcc2	chr1	134252895	134288369	-	---	---	---	---	---	---	---
NM_178883_Gorab	chr1	165315039	165340946	-	---	---	---	---	---	---	---
NM_178884_Obsl1	chr1	75482401	75503218	-	chr1	75481920	75482054	1 of 2	347	21164	347
NM_178884_Obsl1	chr1	75482401	75503218	-	chr1	75481920	75482054	2 of 2	347	21164	347
NM_181405_Rnpepl1	chr1	94807467	94817954	+	chr1	95186508	95186637	1 of 2	368554	379041	368554
NM_181405_Rnpepl1	chr1	94807467	94817954	+	chr1	95186508	95186637	2 of 2	368554	379041	368554
NM_181546_Syt14	chr1	194713536	194861959	-	chr1	194957396	194957723	1 of 4	95437	95437	243860
NM_181546_Syt14	chr1	194713536	194861959	-	chr1	194957396	194957723	2 of 4	95437	95437	243860
NM_181546_Syt14	chr1	194713536	194861959	-	chr1	194645118	194645475	3 of 4	68061	216484	68061
NM_181546_Syt14	chr1	194713536	194861959	-	chr1	195324443	195324741	4 of 4	462484	462484	610907
NM_181750_R3hdm1	chr1	129999892	130134312	+	---	---	---	---	---	---	---
NM_181796_Gstp2	chr1	193897651	193905509	-	chr1	194258648	194259032	1 of 3	353139	353139	360997
NM_181796_Gstp2	chr1	193897651	193905509	-	chr1	194258648	194259032	2 of 3	353139	353139	360997
NM_181796_Gstp2	chr1	193897651	193905509	-	chr1	194645118	194645475	3 of 3	739609	739609	747467
NM_182716_Nfasc	chr1	134445291	134638354	-	chr1	135582677	135582828	1 of 1	944323	944323	1137386
NM_182930_Plekha6	chr1	135077806	135200008	+	chr1	135582677	135582828	1 of 3	382669	504871	382669
NM_182930_Plekha6	chr1	135077806	135200008	+	chr1	135851853	135852218	2 of 3	651845	774047	651845
NM_182930_Plekha6	chr1	135077806	135200008	+	chr1	135851853	135852218	3 of 3	651845	774047	651845
NM_183019_Arhgef4	chr1	34788954	34873560	+	chr1	34206924	34207100	1 of 2	581854	581854	666460
NM_183019_Arhgef4	chr1	34788954	34873560	+	chr1	34206924	34207100	2 of 2	581854	581854	666460
NM_183022_Accn4	chr1	75447063	75470207	+	chr1	75481920	75482054	1 of 2	11713	34857	11713
NM_183022_Accn4	chr1	75447063	75470207	+	chr1	75481920	75482054	2 of 2	11713	34857	11713
NM_183027_Ap1s3	chr1	79591820	79668545	-	---	---	---	---	---	---	---
NM_183028_Pcmtd1	chr1	7079053	7163709	+	---	---	---	---	---	---	---
NM_183124_Defb41	chr1	18241071	18350659	-	---	---	---	---	---	---	---
NM_183355_Pbx1	chr1	170049495	170512777	-	chr1	170255081	170255260	1 of 2	0	257517	205586
NM_183355_Pbx1	chr1	170049495	170512777	-	chr1	170255081	170255260	2 of 2	0	257517	205586
NM_183391_Tnfsf18	chr1	163373523	163524094	+	chr1	163827897	163828062	1 of 4	303803	454374	303803
NM_183391_Tnfsf18	chr1	163373523	163524094	+	chr1	163827897	163828062	2 of 4	303803	454374	303803
NM_183391_Tnfsf18	chr1	163373523	163524094	+	chr1	163827897	163828062	3 of 4	303803	454374	303803
NM_183391_Tnfsf18	chr1	163373523	163524094	+	chr1	164215623	164215935	4 of 4	691529	842100	691529
NM_194333_Slc23a3	chr1	75120731	75130464	-	chr1	75481920	75482054	1 of 2	351456	351456	361189
NM_194333_Slc23a3	chr1	75120731	75130464	-	chr1	75481920	75482054	2 of 2	351456	351456	361189
NM_198006_6330578E17Rik	chr1	37473934	37474944	-	---	---	---	---	---	---	---
NM_198006_6330578E17Rik	chr1	37477057	37486928	-	---	---	---	---	---	---	---
NM_198028_Serpinb10	chr1	109425580	109445838	+	chr1	108747519	108747791	1 of 3	677789	677789	698047
NM_198028_Serpinb10	chr1	109425580	109445838	+	chr1	108747519	108747791	2 of 3	677789	677789	698047
NM_198028_Serpinb10	chr1	109425580	109445838	+	chr1	108747519	108747791	3 of 3	677789	677789	698047
NM_198127_Abi2	chr1	60466022	60537998	+	---	---	---	---	---	---	---
NM_198247_Sertad4	chr1	194670313	194693726	-	chr1	194645118	194645475	1 of 4	24838	48251	24838
NM_198247_Sertad4	chr1	194670313	194693726	-	chr1	194957396	194957723	2 of 4	263670	263670	287083
NM_198247_Sertad4	chr1	194670313	194693726	-	chr1	194957396	194957723	3 of 4	263670	263670	287083
NM_198247_Sertad4	chr1	194670313	194693726	-	chr1	194258648	194259032	4 of 4	411281	434694	411281
NM_198303_Eif5b	chr1	38054627	38112414	+	---	---	---	---	---	---	---
NM_198652_6430706D22Rik	chr1	90158880	90174174	-	chr1	89989553	89989714	1 of 4	169166	184460	169166
NM_198652_6430706D22Rik	chr1	90158880	90174174	-	chr1	89989553	89989714	2 of 4	169166	184460	169166
NM_198652_6430706D22Rik	chr1	90158880	90174174	-	chr1	89989553	89989714	3 of 4	169166	184460	169166
NM_198652_6430706D22Rik	chr1	90158880	90174174	-	chr1	89989553	89989714	4 of 4	169166	184460	169166
NM_198653_Iars2	chr1	187109458	187153280	-	---	---	---	---	---	---	---
NM_198654_Nsl1	chr1	192886918	192919389	+	---	---	---	---	---	---	---
NM_198680_Serpinb3b	chr1	109033488	109059720	-	chr1	108747519	108747791	1 of 3	285697	311929	285697
NM_198680_Serpinb3b	chr1	109033488	109059720	-	chr1	108747519	108747791	2 of 3	285697	311929	285697
NM_198680_Serpinb3b	chr1	109033488	109059720	-	chr1	108747519	108747791	3 of 3	285697	311929	285697
NM_198899_Ugcgl1	chr1	36196873	36301555	-	chr1	36106813	36107058	1 of 1	89815	194497	89815
NM_198934_Pou2f1	chr1	167804181	167932753	-	chr1	167906284	167906554	1 of 4	0	26199	102103
NM_198934_Pou2f1	chr1	167804181	167932753	-	chr1	167906284	167906554	2 of 4	0	26199	102103
NM_198934_Pou2f1	chr1	167804181	167932753	-	chr1	167906284	167906554	3 of 4	0	26199	102103
NM_198934_Pou2f1	chr1	167804181	167932753	-	chr1	167906284	167906554	4 of 4	0	26199	102103
NM_199007_Sgol2	chr1	58026657	58085164	+	---	---	---	---	---	---	---
NM_199021_Dpp10	chr1	125044486	126749525	-	---	---	---	---	---	---	---
NM_201363_Serpinb3c	chr1	109088051	109198931	-	chr1	108747519	108747791	1 of 3	340260	451140	340260
NM_201363_Serpinb3c	chr1	109088051	109198931	-	chr1	108747519	108747791	2 of 3	340260	451140	340260
NM_201363_Serpinb3c	chr1	109088051	109198931	-	chr1	108747519	108747791	3 of 3	340260	451140	340260
NM_201376_Serpinb3d	chr1	108974770	108980057	-	chr1	108747519	108747791	1 of 3	226979	232266	226979
NM_201376_Serpinb3d	chr1	108974770	108980057	-	chr1	108747519	108747791	2 of 3	226979	232266	226979
NM_201376_Serpinb3d	chr1	108974770	108980057	-	chr1	108747519	108747791	3 of 3	226979	232266	226979
NM_201641_Ugt1a10	chr1	89922380	90115570	+	chr1	89989553	89989714	1 of 4	0	67173	125856
NM_201641_Ugt1a10	chr1	89922380	90115570	+	chr1	89989553	89989714	2 of 4	0	67173	125856
NM_201641_Ugt1a10	chr1	89922380	90115570	+	chr1	89989553	89989714	3 of 4	0	67173	125856
NM_201641_Ugt1a10	chr1	89922380	90115570	+	chr1	89989553	89989714	4 of 4	0	67173	125856
NM_206896_Olfr12	chr1	94516341	94538591	+	chr1	95186508	95186637	1 of 2	647917	670167	647917
NM_206896_Olfr12	chr1	94516341	94538591	+	chr1	95186508	95186637	2 of 2	647917	670167	647917
NM_207031_Ano7	chr1	95270385	95302271	+	chr1	95186508	95186637	1 of 2	83748	83748	115634
NM_207031_Ano7	chr1	95270385	95302271	+	chr1	95186508	95186637	2 of 2	83748	83748	115634
NM_207137_Olfr417	chr1	176299050	176299979	+	---	---	---	---	---	---	---
NM_207137_Olfr417	chr1	176321202	176322113	+	---	---	---	---	---	---	---
NM_207158_Olfr427	chr1	176028781	176030538	+	---	---	---	---	---	---	---
NM_207225_Hdac4	chr1	93755950	94103099	-	---	---	---	---	---	---	---
NM_207228_Tsga10	chr1	37783457	37922148	-	---	---	---	---	---	---	---
NM_207233_C1ql2	chr1	122196386	122239751	+	---	---	---	---	---	---	---
NM_207281_4832428D23Rik	chr1	44260915	44515719	-	chr1	44195449	44195639	1 of 2	65276	320080	65276
NM_207281_4832428D23Rik	chr1	44260915	44515719	-	chr1	44195449	44195639	2 of 2	65276	320080	65276
NM_207583_Fam5b	chr1	160175402	160286644	-	---	---	---	---	---	---	---
NM_207653_Cflar	chr1	58813703	58815725	+	---	---	---	---	---	---	---
NM_207653_Cflar	chr1	58768296	58813658	+	---	---	---	---	---	---	---
NM_213616_Atp2b4	chr1	135602265	135697538	-	chr1	135582677	135582828	1 of 3	19437	114710	19437
NM_213616_Atp2b4	chr1	135602265	135697538	-	chr1	135851853	135852218	2 of 3	154315	154315	249588
NM_213616_Atp2b4	chr1	135602265	135697538	-	chr1	135851853	135852218	3 of 3	154315	154315	249588
NR_002840_Gas5	chr1	162964758	162968663	+	chr1	163827897	163828062	1 of 3	859234	863139	859234
NR_002840_Gas5	chr1	162964758	162968663	+	chr1	163827897	163828062	2 of 3	859234	863139	859234
NR_002840_Gas5	chr1	162964758	162968663	+	chr1	163827897	163828062	3 of 3	859234	863139	859234
NR_002858_EG241041	chr1	21268965	21306401	-	---	---	---	---	---	---	---
NR_002870_Dnm3os	chr1	164119785	164155671	+	chr1	164215623	164215935	1 of 4	59952	95838	59952
NR_002870_Dnm3os	chr1	164119785	164155671	+	chr1	164215623	164215935	2 of 4	59952	95838	59952
NR_002870_Dnm3os	chr1	164119785	164155671	+	chr1	163827897	163828062	3 of 4	291723	291723	327609
NR_002870_Dnm3os	chr1	164119785	164155671	+	chr1	163827897	163828062	4 of 4	291723	291723	327609
NR_003623_EG277333	chr1	182251970	182262902	-	chr1	182479646	182479905	1 of 2	216744	216744	227676
NR_003623_EG277333	chr1	182251970	182262902	-	chr1	182479646	182479905	2 of 2	216744	216744	227676
NR_026896_4931440L10Rik	chr1	136437533	136449760	-	chr1	136956468	136956598	1 of 4	506708	506708	518935
NR_026896_4931440L10Rik	chr1	136437533	136449760	-	chr1	135851853	135852218	2 of 4	585315	597542	585315
NR_026896_4931440L10Rik	chr1	136437533	136449760	-	chr1	135851853	135852218	3 of 4	585315	597542	585315
NR_026896_4931440L10Rik	chr1	136437533	136449760	-	chr1	135582677	135582828	4 of 4	854705	866932	854705
